id,gm_1_ws,gm_0.9_ws,gm_0.8_ws,gm_0.7_ws,gm_0.6_ws,gm_0.5_ws,gm_0.4_ws,gm_0.3_ws,gm_0.2_ws,gm_0.1_ws,gm_0_ws,wm_-0.5mm_ws,wm_-1mm_ws,wm_-1.5mm_ws,wm_-2mm_ws,wm_-2.5mm_ws,wm_-3mm_ws,wm_-3.5mm_ws,wm_-4mm_ws,gm_0mm_ps,gm_0.25mm_ps,gm_0.5mm_ps,gm_0.75mm_ps,gm_1mm_ps,gm_1.25mm_ps,gm_1.5mm_ps,gm_1.75mm_ps,gm_2mm_ps,gm_2.25mm_ps,gm_2.5mm_ps,gm_2.75mm_ps,gm_3mm_ps,gm_3.25mm_ps,gm_3.5mm_ps,gm_3.75mm_ps,gm_4mm_ps,gm_4.25mm_ps,gm_4.5mm_ps,gm_4.75mm_ps,gm_5mm_ps,gm_5.25mm_ps,gm_5.5mm_ps,gm_5.75mm_ps,gm_6mm_ps,gm_6.25mm_ps,gm_6.5mm_ps,gm_6.75mm_ps,gm_7mm_ps
73,-0.15652522,-0.0009645402,-0.038604394,0.14617455,0.28783223,0.33444744,0.3713365,0.33743528,0.2007932,0.12713732,0.02413034,-0.09745669,-0.12727775,-0.109682076,-0.073611945,-0.045596916,-0.10124822,-0.15531954,-0.2352981,-0.012317605,0.06337297,0.124781854,0.26149693,0.2945682,0.39432007,0.29012498,0.2888579,0.37435973,0.4887137,0.42810374,0.34718123,0.23913184,0.07828333,-0.04591068,-0.1736953,-0.35082895,-0.43901134,-0.5232021,-0.57581675,-0.6066187,-0.6369755,-0.6533911,-0.6619243,-0.6835932,-0.6869979,-0.7242872,-0.76421857,-0.7971793
74,-0.92123526,-0.7462991,-0.44299608,-0.142927,0.07329251,0.17061535,0.30169967,0.32758468,0.26807135,0.20835201,0.06335163,-0.15288322,-0.24753529,-0.11261847,-0.0016486022,0.12885295,0.102658,0.19206472,0.13852802,-0.87606394,-0.65321285,-0.39778447,-0.2271777,-0.0025610533,0.086458266,0.10994801,0.15141782,0.19272345,0.19134036,0.17521706,0.19873132,0.18109833,0.18643658,0.18215285,0.16673565,0.13323368,0.09537509,0.106858335,0.072013125,0.051009055,0.02201636,0.03176201,0.034832973,-0.013906578,-0.044151556,-0.04875626,-0.033649765,-0.06411832
75,0.0956687,0.46003023,0.72538036,0.9665353,1.2215825,1.3586057,1.3684293,1.1518567,0.9772416,0.71455395,0.3737796,0.10207156,-0.039406534,-0.0574081,-0.11263377,-0.14328815,-0.1461859,-0.2058956,-0.23448269,0.14397556,0.44783628,0.7472323,1.0173358,1.219309,1.2587074,1.4072719,1.3660113,1.1731466,1.0940385,1.0511894,1.0194645,0.96225816,0.9453535,0.98768395,1.0440758,1.0051866,0.97100174,0.9170642,0.8944188,0.82034415,0.74942636,0.6503201,0.6013784,0.48788273,0.40711665,0.3292322,0.24407014,0.15071213
76,-0.43568426,-0.56025165,-0.6700104,-0.7093648,-0.76656485,-0.80226225,-0.8679271,-0.95054793,-1.0685349,-1.0764958,-1.1668342,-1.1796887,-1.160653,-1.1371121,-1.0699149,-0.94060796,-0.84036857,-0.74863136,-0.6645786,-0.3274663,-0.47634825,-0.679721,-0.70998293,-0.73328644,-0.7172617,-0.69778323,-0.69769317,-0.7123862,-0.7000072,-0.69480646,-0.6652899,-0.71450347,-0.7611841,-0.7977269,-0.8032661,-0.8507736,-0.89090323,-0.9142458,-0.9463705,-0.93788344,-0.9327135,-0.89954346,-0.861882,-0.81541836,-0.7766591,-0.7401518,-0.75690234,-0.7415898
77,0.076713115,0.06586941,0.10641143,0.18045957,0.21214172,0.24852723,0.31276834,0.34531367,0.2834353,0.24344248,0.11271529,-0.005088004,-0.028820748,-0.032509573,0.029304078,0.11876848,0.111324616,0.08904519,0.035907976,-0.014830084,0.07558677,0.14790462,0.22070073,0.284486,0.31839454,0.34006453,0.39126498,0.44215137,0.45517164,0.4316696,0.38706815,0.37066007,0.2933873,0.22501983,0.17170201,0.10148782,0.05426612,0.021868624,-0.013732585,-0.05048878,-0.056223605,-0.06744898,-0.078714065,-0.09160471,-0.08823277,-0.107424594,-0.11929803,-0.12232873
78,0.4324034,0.47281167,0.44212407,0.40749806,0.39788222,0.38122237,0.35070089,0.35737845,0.3489946,0.3529356,0.4085121,0.43424666,0.33795273,0.361331,0.3520161,0.33139688,0.356586,0.37742612,0.41401777,0.20681693,0.24443683,0.2570832,0.24387935,0.29602408,0.321753,0.36369988,0.3124596,0.23960811,0.1905266,0.12483305,0.080112144,0.018420286,-0.015373607,-0.03607123,-0.017028313,-0.02396047,0.016092634,0.048045304,0.07398306,0.13741674,0.21481197,0.24510536,0.26504758,0.30488306,0.3171619,0.32076076,0.33520234,0.36345446
79,-0.13444355,-0.24516824,-0.30622745,-0.3088305,-0.3477927,-0.3664099,-0.3814261,-0.44495717,-0.5754527,-0.6812542,-0.8207303,-0.8945057,-1.0153127,-1.0396084,-0.98860645,-0.9506353,-0.8740822,-0.77841234,-0.701119,-0.08368944,-0.2326851,-0.35307717,-0.44316962,-0.4787377,-0.45216283,-0.44691268,-0.45742196,-0.48886326,-0.5283744,-0.5259793,-0.556102,-0.6339687,-0.7223347,-0.76270723,-0.81517017,-0.8917731,-0.904134,-0.9177983,-0.93639934,-0.9259684,-0.88084877,-0.84320843,-0.79081804,-0.7533517,-0.7078902,-0.66814226,-0.6426066,-0.63397014
80,-0.43252045,-0.53659135,-0.61873704,-0.6672098,-0.73024124,-0.7436317,-0.73106,-0.70634294,-0.6662376,-0.6341989,-0.6731648,-0.64813393,-0.6388602,-0.5238092,-0.38053212,-0.28205112,-0.24462304,-0.23965588,-0.21454953,-0.46794716,-0.53376144,-0.57344025,-0.6492526,-0.67764366,-0.67211306,-0.66093254,-0.6489764,-0.62984437,-0.6581472,-0.619784,-0.62436014,-0.6500916,-0.66028327,-0.6563973,-0.6645234,-0.64009696,-0.5912775,-0.55152863,-0.5360746,-0.4745809,-0.46186158,-0.41499522,-0.37956637,-0.3555039,-0.33160838,-0.3290537,-0.3173726,-0.32292944
81,-0.32667106,-0.21413949,-0.13493028,-0.08949573,-0.042354096,-0.034964327,-0.0138944555,-0.020252297,-0.046330545,-0.10388166,-0.08651518,-0.19230604,-0.21986961,-0.27440816,-0.24948712,-0.14789377,-0.07386086,-0.04163647,-0.024491388,-0.05559756,-0.06433448,-0.12236727,-0.10334801,-0.076143734,-0.067413494,-0.07846978,-0.09812316,-0.05382733,-0.050680216,-0.057162844,-0.01919291,-0.024791764,-0.034641124,-0.095648505,-0.10547653,-0.124838166,-0.12924774,-0.11914542,-0.13613386,-0.1091689,-0.08852417,-0.057692166,-0.063908905,-0.08193451,-0.10243952,-0.076563016,-0.038764965,-0.008047968
82,-0.5637622,-0.65992236,-0.6625342,-0.6473913,-0.6272774,-0.60848993,-0.5972157,-0.5785301,-0.5948391,-0.6144826,-0.6762614,-0.66762096,-0.6509461,-0.64994276,-0.64984876,-0.61300695,-0.6368549,-0.6323277,-0.6568091,-0.5701023,-0.5836968,-0.52853364,-0.54818875,-0.5407762,-0.51487553,-0.4953439,-0.47753817,-0.45353484,-0.46050367,-0.41821405,-0.406613,-0.40008464,-0.3811572,-0.37876827,-0.403655,-0.42305595,-0.44018316,-0.478921,-0.5446306,-0.59613276,-0.6465665,-0.67581964,-0.7017984,-0.7151175,-0.75152016,-0.7604328,-0.7813548,-0.77203566
83,0.22309783,0.19506262,0.25844622,0.30174965,0.30684975,0.29754525,0.26513323,0.24110712,0.19873756,0.18038431,0.18224104,0.15464354,0.14552988,0.110937744,0.05982531,0.00028506533,-0.0018586646,-0.010315388,0.009280823,0.20185398,0.1967779,0.21055701,0.28017128,0.3071088,0.3163457,0.32055894,0.3337068,0.29828143,0.26568398,0.2893475,0.29470754,0.28261065,0.2676068,0.25971872,0.26298016,0.27697057,0.25843632,0.21867526,0.18546917,0.15007909,0.11535332,0.091900766,0.07856254,0.07289649,0.043382116,0.03491381,0.029754031,0.042420965
84,-0.6721789,-1.0821407,-1.2977405,-1.2885829,-1.3124031,-1.2040225,-1.2050959,-1.2018564,-1.1949049,-1.213969,-1.2351699,-1.0899885,-0.9798883,-1.0009112,-0.92294604,-0.8345586,-0.7345827,-0.6637357,-0.59734875,-0.7457314,-0.9917712,-1.1250927,-1.1329437,-1.095544,-1.0233207,-0.86836076,-0.7862841,-0.70456165,-0.6912519,-0.6955956,-0.6633978,-0.6365334,-0.6772178,-0.72788763,-0.7774227,-0.79782027,-0.8092431,-0.79373336,-0.77876085,-0.75713885,-0.7376331,-0.6612,-0.62095827,-0.59182745,-0.5492643,-0.494344,-0.43859306,-0.42948806
85,0.18020093,-0.05109866,-0.18823731,-0.27194384,-0.33571643,-0.34086257,-0.32371867,-0.34057638,-0.32040814,-0.3422728,-0.35676467,-0.3956584,-0.37780818,-0.39987478,-0.40023285,-0.44175702,-0.44601154,-0.3783458,-0.35670248,0.11128145,-0.05073052,-0.14139082,-0.20790133,-0.24823916,-0.2076081,-0.20232125,-0.17322287,-0.14560105,-0.15375476,-0.14196962,-0.17444955,-0.17482811,-0.21971397,-0.28974056,-0.33359113,-0.37154448,-0.42131865,-0.41566527,-0.43408448,-0.46037623,-0.46021715,-0.4578473,-0.44707978,-0.421727,-0.39752293,-0.36123386,-0.33713385,-0.3154104
86,-1.3751136,-1.6582528,-1.7829847,-1.8123833,-1.8092917,-1.7287217,-1.7397264,-1.7278749,-1.8898791,-2.1597638,-2.4034677,-2.4703934,-2.5405493,-2.465412,-2.1977732,-1.8587334,-1.6374997,-1.522325,-1.4791242,-1.5568452,-1.8480583,-1.966104,-2.0118127,-1.9468013,-1.8647838,-1.7481837,-1.676154,-1.6035564,-1.4696828,-1.4219697,-1.3783376,-1.3949469,-1.4749852,-1.5692824,-1.6661563,-1.7108657,-1.7576773,-1.77355,-1.7577351,-1.6871775,-1.6351911,-1.5544013,-1.5013275,-1.4807725,-1.4365131,-1.4489571,-1.4445082,-1.4435104
87,-1.0944297,-1.2340701,-1.2216382,-1.157527,-1.1036882,-1.1340191,-1.1727257,-1.2193775,-1.2753549,-1.394917,-1.5120817,-1.4528942,-1.4473094,-1.4289371,-1.3303007,-1.2800022,-1.1797099,-1.107495,-1.059681,-0.93178076,-1.1045947,-1.1960406,-1.2061225,-1.2017257,-1.1608106,-1.0933176,-1.076128,-1.0546532,-1.0374291,-1.0000457,-0.96770823,-0.93933743,-0.87627697,-0.8547299,-0.81688386,-0.83204013,-0.8453829,-0.87456787,-0.9381227,-0.9393888,-0.9727692,-0.93426824,-0.9403556,-0.9593345,-0.9670815,-0.96448684,-0.930769,-0.9356598
88,1.8382558,2.0001867,2.024853,2.0759664,2.0187662,1.9623803,1.9731531,1.9523908,1.9969343,1.9424121,1.9663525,1.7896059,1.720746,1.6398772,1.5533327,1.4306073,1.335804,1.2843416,1.2601017,1.7688218,1.9567697,1.9088514,1.8352468,1.8365117,1.7507002,1.7046335,1.6316992,1.5034378,1.3644342,1.2785909,1.1801459,1.1377082,1.1183174,1.0910498,1.1098171,1.0813227,1.1009843,1.1466516,1.1340009,1.1699016,1.2086377,1.2132639,1.2487577,1.2669849,1.2913115,1.3112814,1.3357605,1.3708509
89,0.39040864,0.3299524,0.35712993,0.33928812,0.33186758,0.33914715,0.35179186,0.32340908,0.19720381,-0.007373873,-0.2812421,-0.5854203,-0.5956494,-0.43053454,-0.22532019,-0.056311525,-0.019329306,0.021608876,0.034932874,0.16113572,0.116109245,0.15168874,0.16865242,0.22658096,0.2745832,0.34277233,0.34616068,0.36540076,0.32370952,0.24600375,0.20459951,0.14057967,0.06279155,-0.0010398213,-0.053612914,-0.12711655,-0.1770495,-0.2138695,-0.2542448,-0.29475677,-0.3062143,-0.30209392,-0.3153121,-0.31461534,-0.3234559,-0.32815614,-0.31522587,-0.31957734
90,0.077984914,0.18889558,0.26574847,0.3400158,0.42174414,0.45171592,0.47192413,0.44082648,0.4224039,0.3113186,0.087479636,-0.14486523,-0.11945451,0.041662835,0.27672455,0.4191274,0.40023395,0.3746414,0.3453444,-0.019303545,0.10127404,0.40069816,0.43830982,0.44234943,0.34540725,0.32164475,0.33763188,0.30133283,0.24306248,0.25983545,0.27650064,0.2258536,0.18736307,0.1411412,0.090611346,0.0751993,0.056451693,0.03510314,0.027201897,0.06502817,0.062501244,0.08636457,0.10752971,0.10114607,0.07980847,0.053736247,0.042040687,0.037188977
91,-0.43999723,-0.48085436,-0.41818377,-0.49622142,-0.5128833,-0.46445653,-0.50719494,-0.52882904,-0.6643518,-0.8159789,-0.96738666,-1.169768,-1.2014604,-1.1418102,-1.0643563,-0.96448714,-0.8493922,-0.86027616,-0.873597,-0.6967357,-0.8055553,-0.70228994,-0.7159954,-0.63180745,-0.5728364,-0.53672266,-0.4605651,-0.5044351,-0.4510872,-0.38784117,-0.38951623,-0.40161124,-0.45945358,-0.50407964,-0.5661602,-0.59628826,-0.607321,-0.647345,-0.64403194,-0.66549003,-0.6762317,-0.6626762,-0.74948573,-0.7046816,-0.70219505,-0.6908818,-0.73955894,-0.72986376
92,-0.23349102,-0.36798677,-0.35072336,-0.37607864,-0.35494208,-0.3022078,-0.26174852,-0.23612027,-0.2868699,-0.4023032,-0.45780465,-0.5040752,-0.48430967,-0.44481102,-0.46581793,-0.40030968,-0.4619544,-0.51425886,-0.55499214,-0.37099954,-0.40962517,-0.36925405,-0.2938372,-0.23035407,-0.16033131,-0.2083443,-0.15477577,-0.107023284,-0.137567,-0.17594337,-0.16439602,-0.17713585,-0.2292924,-0.25793663,-0.29353005,-0.38344693,-0.44469607,-0.47115844,-0.49268442,-0.53423804,-0.4939006,-0.4962164,-0.4481416,-0.4122991,-0.33498287,-0.2664786,-0.24519596,-0.22371268
93,0.5956625,0.74187005,0.75726974,0.8095427,0.75681627,0.69509375,0.6872303,0.6952774,0.71669555,0.65440565,0.5387132,0.42049566,0.3713725,0.30560672,0.20473108,0.20233424,0.20355913,0.22064471,0.24497697,0.5275269,0.5429466,0.5960523,0.65615183,0.6444298,0.65712804,0.6687777,0.63243234,0.5927093,0.5525333,0.56225044,0.54862136,0.53603244,0.54393,0.5482047,0.52856505,0.5014394,0.47650436,0.47541988,0.4020849,0.2907228,0.25167835,0.20230332,0.16926378,0.13015848,0.07203295,0.060240217,0.059858825,0.046935108
94,-0.47839537,-0.6487027,-0.7311123,-0.77496815,-0.8335324,-0.8302776,-0.86874974,-0.9993508,-1.1799583,-1.3546022,-1.6863589,-1.8211759,-1.8324648,-1.7244086,-1.4774758,-1.2880578,-1.1470325,-0.9949335,-0.83021146,-0.6125379,-0.8337647,-0.88949394,-0.8724008,-0.84903616,-0.808838,-0.7653822,-0.7662074,-0.79716754,-0.83417284,-0.86670214,-0.9239945,-1.0601469,-1.169394,-1.2527466,-1.3238093,-1.3771394,-1.4861981,-1.4974134,-1.4960296,-1.4692491,-1.4594073,-1.4316713,-1.3930566,-1.3312751,-1.2750422,-1.2072241,-1.173639,-1.103593
95,0.2815155,0.2906636,0.3215845,0.3419667,0.438913,0.47440955,0.42356697,0.35783672,0.12269926,-0.1384977,-0.59151506,-0.9565542,-0.94856966,-0.79660016,-0.50202346,-0.16572165,-0.036278777,0.04364341,0.038730875,0.35849875,0.42478853,0.4781502,0.54588526,0.5363545,0.6211707,0.61681646,0.5447328,0.5074322,0.4168182,0.369313,0.26122037,0.1235188,0.027304102,-0.032310847,-0.062210012,-0.14210108,-0.16636361,-0.1556683,-0.15414867,-0.14679873,-0.09541934,-0.051760737,-0.031205174,-0.007202743,0.03939264,0.070879295,0.08058286,0.05643111
96,0.91470975,0.93092996,0.87729466,0.8712867,0.87926036,0.899123,0.8309485,0.7282582,0.5485185,0.31086254,-0.087827496,-0.33032626,-0.44591957,-0.46393865,-0.46171647,-0.39766857,-0.33970067,-0.20064558,-0.16447227,0.25714758,0.3880461,0.40610537,0.45721954,0.51654506,0.57992804,0.57479054,0.5506167,0.5380127,0.4981639,0.41498977,0.33968973,0.26823726,0.2038188,0.1586693,0.10736357,0.030032508,-0.027831307,-0.07599109,-0.11339462,-0.13330647,-0.15070155,-0.15915321,-0.14320621,-0.16269723,-0.13439709,-0.11286255,-0.09496625,-0.06464831
97,1.1419188,1.3608094,1.5642238,1.7696773,1.7890348,1.7381885,1.6493024,1.4781343,1.3311093,1.1962075,1.0347062,0.7403862,0.5688672,0.54123884,0.57788163,0.62218785,0.6937163,0.7379392,0.7466416,0.91639924,1.1681176,1.2851479,1.3902373,1.3875067,1.4178289,1.352144,1.2721736,1.1587784,0.9898893,0.8348135,0.70761317,0.6007347,0.58495176,0.5665396,0.55204135,0.5606163,0.6010996,0.6444771,0.6769156,0.7429556,0.756899,0.80881643,0.83677626,0.8572082,0.8865773,0.8999504,0.906943,0.922206
98,-0.2080143,-0.058370557,0.0022857278,-0.029549243,-0.03869377,-0.06354405,-0.11552748,-0.16762595,-0.34160334,-0.61038035,-0.9758707,-1.2990288,-1.3838203,-1.328817,-1.0538139,-0.7902585,-0.64065474,-0.5130806,-0.45118457,-0.24227534,-0.19676585,-0.14179224,-0.042641617,0.09382619,0.07399803,0.020012474,-0.034377504,-0.095949456,-0.12336723,-0.13231094,-0.13402471,-0.12224808,-0.14110428,-0.18874723,-0.26395148,-0.33679372,-0.41662583,-0.5569809,-0.6462425,-0.7168916,-0.763569,-0.7887399,-0.8051651,-0.8094849,-0.77900594,-0.73369575,-0.6682241,-0.63666457
99,-0.6529757,-0.7183187,-0.6542691,-0.5403454,-0.46852067,-0.34124643,-0.34092438,-0.46565574,-0.768235,-0.9996178,-1.3950295,-1.5167757,-1.4395652,-1.2963071,-1.0825781,-0.88462913,-0.8677745,-0.85258514,-0.90222913,-0.6637875,-0.6499839,-0.37845743,-0.18984237,-0.062537156,0.01658273,0.08803497,0.10750139,0.14076374,0.10834325,0.12142773,0.1067496,0.04490489,-0.006714243,-0.06986087,-0.16492994,-0.24327256,-0.31382793,-0.43409467,-0.47834715,-0.5336318,-0.588289,-0.66248125,-0.7261509,-0.79086626,-0.86674476,-0.95167243,-1.0411108,-1.0892433
100,0.073905095,0.06602027,-0.07322364,-0.09196972,-0.21096197,-0.22470315,-0.15800878,-0.16204855,-0.16444835,-0.19445376,-0.20978285,-0.23028536,-0.297589,-0.29140893,-0.23825347,-0.19542417,-0.18598989,-0.2888487,-0.29342785,-0.19544125,-0.16601375,-0.19080183,-0.17732425,-0.22224547,-0.2651299,-0.23001635,-0.13496603,-0.12509824,-0.035081334,0.024340622,0.048402525,0.02244159,0.02418613,-0.019017996,-0.059156835,-0.12431298,-0.17557888,-0.22074911,-0.22222875,-0.21865089,-0.21021709,-0.21968992,-0.2008226,-0.191816,-0.21037883,-0.1865053,-0.18959777,-0.18802686
101,-0.50437677,-0.56964123,-0.5573357,-0.3852343,-0.30297822,-0.26396772,-0.18424506,-0.0449016,0.053222127,-0.11686071,-0.3576161,-0.011049389,-0.08170775,-0.29313627,-0.43001038,-0.3960037,-0.3499517,-0.3753514,-0.40438604,-0.24262011,-0.07817139,-0.03598094,-0.10159835,-0.24701113,-0.21884467,-0.09252326,-0.001472873,0.3657547,0.55245787,0.708525,0.75345165,0.7669676,0.8064571,0.6958658,0.52333975,0.450138,0.2211384,0.08774362,-0.01131458,-0.1024227,-0.1865538,-0.25160614,-0.3306422,-0.3153078,-0.30621427,-0.31281066,-0.28059557,-0.27501383
102,1.0128223,1.2853948,1.2850298,1.2914538,1.3026907,1.2853516,1.3364038,1.2970071,1.4310516,1.5488342,1.6007301,1.4424063,1.3309854,1.1954806,1.0187927,0.89264035,0.84091705,0.72706443,0.67246366,0.68358,1.0351571,1.0926437,1.1107162,1.1757203,1.1958855,1.0994481,1.0327038,1.0128405,0.8845372,0.7672681,0.80755,0.8821472,0.88454574,0.8832814,0.9210513,0.98159415,0.9796769,0.9988392,0.962711,0.9207428,0.867871,0.83316624,0.7679151,0.7303712,0.7104537,0.7259286,0.68997085,0.64397836
103,-0.41196802,-0.44303098,-0.5010617,-0.46968564,-0.4496159,-0.42157176,-0.49106303,-0.5201844,-0.6423221,-0.72299165,-0.95242006,-1.1212618,-1.0874919,-1.0086545,-0.91237867,-0.80556285,-0.7713662,-0.7525533,-0.7292085,-0.38992405,-0.50223327,-0.5291932,-0.5124829,-0.44476253,-0.43285728,-0.3792306,-0.40959463,-0.43040603,-0.3593587,-0.32594895,-0.3209157,-0.28849533,-0.27528882,-0.3014241,-0.3038557,-0.30850944,-0.3548156,-0.39674005,-0.4373086,-0.4425018,-0.47031194,-0.4890205,-0.4938424,-0.48092026,-0.49097523,-0.5133853,-0.55668265,-0.573019
104,-0.6810006,-0.7519129,-0.64527524,-0.5779008,-0.533016,-0.45285565,-0.4468461,-0.43576849,-0.49420652,-0.6222699,-0.7856003,-0.78578323,-0.8673399,-0.8720025,-0.85822034,-0.75645906,-0.6685997,-0.6619635,-0.7041923,-0.77415806,-0.7020068,-0.7130064,-0.55572563,-0.47187838,-0.40706992,-0.3455353,-0.28977525,-0.19005837,-0.09126395,-0.022742162,0.025371252,0.042668305,-0.005243212,-0.09523829,-0.18135706,-0.25773305,-0.3350291,-0.4464168,-0.5205946,-0.57212126,-0.60608613,-0.60160184,-0.6030837,-0.60809886,-0.6258469,-0.63309294,-0.6577537,-0.68594205
105,-0.64649975,-0.8236749,-0.8721216,-0.9169354,-0.85940415,-0.7834854,-0.7584104,-0.75218403,-0.7827646,-0.8382579,-0.91124684,-0.9000692,-0.9069961,-0.832148,-0.767055,-0.7122778,-0.63899475,-0.57662684,-0.5412963,-0.7389258,-0.8472976,-0.83529234,-0.79664755,-0.87337536,-0.8169207,-0.8282365,-0.8050735,-0.8170977,-0.79518485,-0.80432665,-0.7832289,-0.78593946,-0.76290375,-0.77133775,-0.7824361,-0.84313434,-0.83519375,-0.8818655,-0.7996792,-0.78167504,-0.76087177,-0.7152982,-0.65873545,-0.6271715,-0.62296635,-0.63061315,-0.61158574,-0.58211434
106,0.08129525,-0.03255844,-0.096757576,-0.07293459,0.025079923,0.1309764,0.19896679,0.2225079,0.1825414,-0.011955647,-0.27012277,-0.4246367,-0.42579138,-0.425886,-0.39352083,-0.32805032,-0.3119064,-0.3299821,-0.3903877,0.20479567,0.17351408,0.24814102,0.27344427,0.34797588,0.40674448,0.42361575,0.4621002,0.52619827,0.6108129,0.6505477,0.68192464,0.71703875,0.6716482,0.59967583,0.49895328,0.3853692,0.26738513,0.118783414,-0.032969944,-0.16165815,-0.26879087,-0.31985787,-0.42895067,-0.52607405,-0.5608649,-0.60316527,-0.6223153,-0.6710746
107,-0.34759796,-0.23233213,-0.29449514,-0.22835231,-0.23272,-0.27330104,-0.27810207,-0.29634944,-0.32519567,-0.3960326,-0.3243001,-0.23248933,-0.3054607,-0.39304358,-0.42777142,-0.43313193,-0.37311637,-0.37804723,-0.44935018,-0.16859429,-0.21596944,-0.2873624,-0.3836864,-0.36190864,-0.36421072,-0.3228681,-0.27660295,-0.24300642,-0.2140335,-0.16896261,-0.15775818,-0.16952817,-0.17601125,-0.16377673,-0.20028211,-0.23608235,-0.2769605,-0.30443653,-0.30935404,-0.33638138,-0.32274356,-0.3097664,-0.33908138,-0.34181476,-0.37425846,-0.3812456,-0.39960566,-0.4251914
108,0.3982615,0.4640287,0.50718826,0.49505773,0.4975101,0.501597,0.48465642,0.4456159,0.29569712,0.17669074,0.04507187,-0.10638713,-0.18255135,-0.22014281,-0.25922725,-0.22957042,-0.21465069,-0.14956887,-0.1686677,0.37905204,0.34718052,0.45632228,0.53048646,0.57320684,0.60230565,0.55442715,0.502203,0.46884128,0.402059,0.32443064,0.27497807,0.24540618,0.19114633,0.14258115,0.14667363,0.12839265,0.11286321,0.112376,0.09844632,0.07389698,0.04444621,0.07232671,0.05068538,0.008460803,0.016997965,0.0047385287,-0.010856404,-0.04760327
109,-0.4189199,-0.38206828,-0.31000143,-0.2359208,-0.17233647,-0.1220849,-0.12305434,-0.13319378,-0.13579996,-0.16980633,-0.29576024,-0.2813896,-0.3024402,-0.30625978,-0.2699692,-0.17203152,-0.12616867,-0.106954895,-0.11864088,-0.08418904,-0.10990882,-0.11129035,-0.1459511,-0.14351109,-0.12719446,-0.10449441,-0.09464677,-0.056483578,-0.00012528444,0.0489623,0.0787536,0.06447438,0.07203591,0.04502284,-0.0021601475,-0.08161086,-0.15723962,-0.21731646,-0.2583748,-0.27914038,-0.29339343,-0.27349672,-0.27198216,-0.25784636,-0.23873422,-0.23361717,-0.23368962,-0.25251937
110,-0.33898693,-0.35779527,-0.38141203,-0.3863512,-0.4144749,-0.46417043,-0.48997796,-0.5098781,-0.6179024,-0.72931767,-0.8230048,-0.8922385,-0.9521899,-0.94966584,-0.91212416,-0.82259184,-0.8002038,-0.75824994,-0.69642764,-0.58482254,-0.5308247,-0.47853398,-0.39178178,-0.33705667,-0.35153234,-0.3729539,-0.38595656,-0.4216132,-0.46324617,-0.45008838,-0.47429928,-0.49452946,-0.49565285,-0.52907175,-0.53188294,-0.50687426,-0.52222866,-0.49606848,-0.46350634,-0.43262762,-0.41129035,-0.40442947,-0.41438347,-0.41607928,-0.38822064,-0.40503076,-0.4295454,-0.45576873
111,-1.0547537,-1.1566604,-1.1270059,-0.9896527,-0.8643368,-0.7538049,-0.6974722,-0.6557501,-0.81173784,-0.94451696,-1.1889848,-1.2095944,-1.227826,-1.2753135,-1.2534233,-1.175693,-1.1473109,-1.1264237,-1.1809429,-0.93858755,-0.91490924,-0.85507077,-0.7467063,-0.67476857,-0.60548013,-0.50084627,-0.3728602,-0.22603866,-0.023865983,0.11267282,0.19269057,0.20072249,0.15420537,0.055253323,-0.060551018,-0.23085774,-0.4187353,-0.58530563,-0.7091484,-0.80564606,-0.9194787,-1.0089997,-1.0995722,-1.1834344,-1.2585498,-1.3282384,-1.3653753,-1.4277266
112,0.32429385,0.30355117,0.30416727,0.33420774,0.37439927,0.3827872,0.38543683,0.39620394,0.410044,0.3425471,0.24297903,0.21584141,0.16797085,0.07790976,0.0517802,0.005925531,0.018527003,0.033783317,0.089818135,0.459386,0.40949595,0.39428055,0.36094293,0.3489793,0.32558253,0.29952532,0.31267112,0.3351709,0.34531018,0.33706555,0.36783653,0.37421048,0.3628894,0.37047136,0.36104602,0.30485663,0.2444503,0.14232816,0.03720855,-0.071713895,-0.12921815,-0.20604537,-0.24805301,-0.2810648,-0.27679357,-0.28551304,-0.31055,-0.30421454
113,0.56733525,0.7207766,0.830597,0.9321701,1.0099455,1.0618232,1.0635383,1.0231037,1.037229,1.0148176,0.8841517,0.8153134,0.69897497,0.67027205,0.63489383,0.60844237,0.6063416,0.5229291,0.47941694,0.5596555,0.6567479,0.74363714,0.80638057,0.8958047,0.94621,1.00139,1.0309424,1.0305977,1.0238482,1.0197415,0.9830443,0.95868903,0.9222738,0.9148364,0.92732847,0.925543,0.92530215,0.9093624,0.9064221,0.8832991,0.81947416,0.77218026,0.7408867,0.6942785,0.6491329,0.6022249,0.565903,0.51965994
114,-0.59844196,-0.6760269,-0.600151,-0.5439043,-0.5013237,-0.49309915,-0.525747,-0.5979021,-0.70916206,-0.7413493,-0.8743568,-0.9938654,-0.9807694,-0.91650224,-0.82307875,-0.6611617,-0.61181307,-0.5477662,-0.47760725,-0.7461023,-0.7584331,-0.7660967,-0.712119,-0.59421444,-0.5550632,-0.5468889,-0.5483327,-0.55046386,-0.5474646,-0.55508184,-0.5698979,-0.5927097,-0.5637815,-0.52718586,-0.5237015,-0.5193201,-0.52512723,-0.528292,-0.5139779,-0.49048412,-0.4742292,-0.45872462,-0.44467244,-0.40961158,-0.3964698,-0.39094466,-0.37165377,-0.35637176
